from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
696,2738,2,360,,
696,524,0,240,,
696,942,2,360,,
6969,6987,2,360,,
6969,9849,2,420,,
6971,6971,0,240,,
6987,9849,2,360,,
6988,6962,0,240,,
6988,6988,0,240,,
6991,6959,0,240,,
6991,6991,0,240,,
6991,7046,0,240,,
6992,1334,2,480,,
6994,6994,0,240,,
7001,2101,0,240,,
7001,6532,0,240,,
701,11623,0,240,,
701,669,0,240,,
702,12982,0,240,,
702,1538,0,240,,
702,667,0,240,,
702,702,0,240,,
7023,8823,0,240,,
7025,12873,2,360,,
7025,1329,2,360,,
7025,2160,0,240,,
7025,2227,2,300,,
7029,7029,0,240,,
704,1198,0,240,,
704,666,0,240,,
7050,7050,4,0,14719241,14719223
7050,7050,4,0,14719242,14719224
7050,7050,4,0,14719243,14719225
7050,7050,4,0,14719244,14719228
7050,7050,4,0,14719245,14719210
7050,7050,4,0,14719246,14719232
7050,7050,4,0,14719247,14719234
7050,7050,4,0,14719248,14719233
7050,7050,4,0,14719249,14719235
7050,7050,4,0,14719250,14719208
7050,7050,4,0,14719251,14719230
7050,7050,4,0,14719252,14719206
7050,7050,4,0,14719253,14719207
7050,7050,4,0,14719254,14719236
7050,7050,4,0,14719255,14719237
7050,7050,4,0,14719256,14719209
7050,7050,4,0,14719257,14719205
7050,7050,4,0,14719258,14719211
7050,7050,4,0,14719259,14719212
7050,7050,4,0,14719260,14719213
7050,7050,4,0,14719261,14719214
7050,7050,4,0,14719262,14719215
7050,7050,4,0,14719263,14719222
7050,7050,4,0,14719264,14719226
7050,7050,4,0,14719265,14719216
7050,7050,4,0,14719266,14719217
7050,7050,4,0,14719267,14719218
7050,7050,4,0,14719268,14719219
7050,7050,4,0,14719269,14719220
7050,7050,4,0,14719270,14719227
7050,7050,4,0,14719271,14719229
7050,7050,4,0,14719272,14719231
7050,7050,4,0,14719273,14719221
7050,7050,4,0,14719274,14719238
7050,7050,4,0,14719275,14719239
7050,7050,4,0,14719276,14719240
7050,7050,4,0,14719298,14719278
7050,7050,4,0,14719299,14719277
7050,7050,4,0,14719300,14719279
7050,7050,4,0,14719301,14719280
7050,7050,4,0,14719302,14719281
7050,7050,4,0,14719303,14719282
7050,7050,4,0,14719304,14719283
7050,7050,4,0,14719305,14719284
7050,7050,4,0,14719306,14719285
7050,7050,4,0,14719307,14719286
7050,7050,4,0,14719308,14719287
7050,7050,4,0,14719309,14719288
7050,7050,4,0,14719310,14719289
7050,7050,4,0,14719311,14719290
7050,7050,4,0,14719312,14719291
7050,7050,4,0,14719313,14719292
7050,7050,4,0,14719314,14719293
7050,7050,4,0,14719315,14719294
7050,7050,4,0,14719316,14719295
7050,7050,4,0,14719317,14719296
7050,7050,4,0,14719318,14719297
7050,7050,4,0,14740983,14719209
706,11009,0,240,,
706,11015,0,240,,
7070,7070,0,240,,
7081,7177,2,300,,
7086,7086,0,240,,
7086,7172,0,240,,
709,1254,0,240,,
709,659,0,240,,
7091,7092,2,360,,
7093,7093,0,240,,
7093,7097,0,240,,
7095,7166,0,240,,
7095,7207,0,240,,
7095,7214,0,240,,
7095,7259,0,240,,
7096,7096,0,240,,
7100,7100,0,240,,
7100,9492,2,300,,
7102,6475,0,240,,
7106,7106,0,240,,
7106,7108,0,240,,
7106,7140,2,300,,
7108,12437,2,300,,
7108,7106,2,300,,
7125,7123,0,240,,
713,1316,0,240,,
713,1347,0,240,,
7140,12437,0,240,,
7140,7106,2,300,,
7145,10629,2,360,,
7150,5345,2,300,,
7154,8952,2,360,,
7155,7155,0,240,,
7166,5352,0,240,,
7166,7095,0,240,,
7166,7166,0,240,,
7166,7207,0,240,,
7166,7214,0,240,,
7166,7259,0,240,,
7169,5345,2,300,,
717,12891,0,240,,
7171,7171,0,240,,
7173,7173,0,240,,
718,12891,2,300,,
718,650,0,240,,
718,718,0,240,,
718,797,0,240,,
7192,7192,4,0,14722098,14722094
7192,7192,4,0,14722099,14722095
7192,7192,4,0,14722100,14722096
7192,7192,4,0,14722101,14722093
7192,7192,4,0,14722102,14722079
7192,7192,4,0,14722103,14722080
7192,7192,4,0,14722104,14722081
7192,7192,4,0,14722105,14722082
7192,7192,4,0,14722106,14722083
7192,7192,4,0,14722107,14722084
7192,7192,4,0,14722108,14722085
7192,7192,4,0,14722109,14722086
7192,7192,4,0,14722110,14722087
7192,7192,4,0,14722111,14722088
7192,7192,4,0,14722112,14722089
7192,7192,4,0,14722113,14722090
7192,7192,4,0,14722114,14722091
7192,7192,4,0,14722115,14722092
7192,7192,4,0,14722132,14722123
7192,7192,4,0,14722133,14722124
7192,7192,4,0,14722134,14722125
7192,7192,4,0,14722135,14722127
7192,7192,4,0,14722136,14722128
7192,7192,4,0,14722137,14722116
7192,7192,4,0,14722138,14722131
7192,7192,4,0,14722139,14722117
7192,7192,4,0,14722140,14722118
7192,7192,4,0,14722141,14722119
7192,7192,4,0,14722142,14722120
7192,7192,4,0,14722143,14722121
7192,7192,4,0,14722144,14722122
7192,7192,4,0,14722145,14722129
7192,7192,4,0,14722146,14722126
7192,7192,4,0,14722161,14722160
7192,7192,4,0,14722162,14722147
7192,7192,4,0,14722163,14722148
7192,7192,4,0,14722164,14722149
7192,7192,4,0,14722165,14722150
7192,7192,4,0,14722166,14722151
7192,7192,4,0,14722167,14722154
7192,7192,4,0,14722168,14722155
7192,7192,4,0,14722169,14722156
7192,7192,4,0,14722170,14722157
7192,7192,4,0,14722171,14722158
7192,7192,4,0,14722172,14722153
7192,7192,4,0,14722173,14722159
7198,7188,0,240,,
7198,7198,0,240,,
7199,7187,2,360,,
7207,12173,2,300,,
7207,5352,0,240,,
7207,7095,0,240,,
7207,7166,0,240,,
7207,7214,0,240,,
7207,7259,0,240,,
7214,12173,0,240,,
7214,5352,0,240,,
7214,7095,0,240,,
7214,7166,0,240,,
7214,7207,0,240,,
7214,7214,0,240,,
7214,7259,0,240,,
7217,7217,4,0,14721806,14721723
7217,7217,4,0,14721807,14721724
7217,7217,4,0,14721808,14721725
7217,7217,4,0,14721809,14721726
7217,7217,4,0,14721810,14721727
7217,7217,4,0,14721811,14721728
7217,7217,4,0,14721812,14721729
7217,7217,4,0,14721813,14721730
7217,7217,4,0,14721814,14721731
7217,7217,4,0,14721815,14721732
7217,7217,4,0,14721816,14721733
7217,7217,4,0,14721817,14721734
7217,7217,4,0,14721818,14721735
7217,7217,4,0,14721819,14721736
7217,7217,4,0,14721820,14721737
7217,7217,4,0,14721821,14721738
7217,7217,4,0,14721822,14721722
7217,7217,4,0,14721823,14721739
7217,7217,4,0,14721842,14721762
7217,7217,4,0,14721843,14721757
7217,7217,4,0,14721844,14721758
7217,7217,4,0,14721845,14721759
7217,7217,4,0,14721846,14721760
7217,7217,4,0,14721847,14721761
7217,7217,4,0,14721848,14721763
7217,7217,4,0,14721849,14721764
7217,7217,4,0,14721850,14721765
7217,7217,4,0,14721851,14721766
7217,7217,4,0,14721852,14721767
7217,7217,4,0,14721853,14721768
7217,7217,4,0,14721854,14721769
7217,7217,4,0,14721855,14721770
7217,7217,4,0,14721856,14721771
7217,7217,4,0,14721857,14721772
7217,7217,4,0,14721858,14721773
7217,7217,4,0,14721876,14721804
7217,7217,4,0,14721877,14721803
7217,7217,4,0,14721878,14721802
7217,7217,4,0,14721879,14721801
7217,7217,4,0,14721880,14721800
7217,7217,4,0,14721881,14721799
7217,7217,4,0,14721882,14721798
7217,7217,4,0,14721883,14721797
7217,7217,4,0,14721884,14721796
7217,7217,4,0,14721885,14721795
7217,7217,4,0,14721886,14721794
7217,7217,4,0,14721887,14721793
7217,7217,4,0,14721888,14721792
7217,7217,4,0,14721889,14721791
7217,7217,4,0,14721890,14721790
7217,7217,4,0,14721891,14721805
7223,8960,2,360,,
7236,7236,0,0,,
7259,12173,0,240,,
7259,5352,0,240,,
7259,7095,0,240,,
7259,7166,0,240,,
7259,7207,0,240,,
7259,7214,0,240,,
7259,7259,0,240,,
728,689,0,240,,
728,898,0,240,,
7281,7281,0,240,,
7302,7302,0,240,,
7306,7306,0,240,,
7328,7261,2,300,,
7347,12188,2,300,,
7357,8960,2,300,,
737,442,2,600,,
737,678,0,240,,
737,742,2,300,,
738,441,2,600,,
7384,7384,0,240,,
74,11563,2,300,,
74,75,0,240,,
74,98,0,240,,
7416,8922,2,300,,
742,737,2,300,,
742,955,0,240,,
7429,7495,0,240,,
744,12168,2,300,,
744,12625,2,300,,
744,12626,2,300,,
744,1907,0,240,,
744,301,0,240,,
744,646,0,240,,
744,744,0,240,,
7444,7444,0,240,,
7444,7503,0,240,,
7444,7562,0,240,,
7445,7445,0,240,,
7446,7493,0,240,,
7446,7501,0,240,,
7446,7533,0,240,,
7449,7450,2,120,,
7449,7555,0,240,,
745,12027,0,240,,
7450,7450,0,240,,
7450,7489,0,240,,
7460,7460,0,240,,
7464,7475,2,360,,
7464,7576,0,240,,
7468,5216,0,240,,
7468,6727,0,240,,
7468,6736,0,240,,
7468,7468,0,240,,
7468,7469,0,240,,
7468,7591,0,240,,
7468,7635,0,240,,
7469,5216,2,120,,
7469,6727,0,240,,
7469,6736,2,120,,
7469,7468,0,240,,
7469,7591,2,120,,
7469,7635,0,240,,
7478,7461,2,360,,
7478,7478,0,240,,
7489,7489,0,240,,
7493,7446,0,240,,
7493,7493,0,240,,
7493,7533,0,240,,
75,11427,2,480,,
75,11542,2,420,,
75,48,0,240,,
75,74,0,240,,
7501,7493,0,240,,
7501,7501,0,240,,
7503,7503,0,240,,
7516,7516,4,0,14722820,14722807
7516,7516,4,0,14722821,14722808
7516,7516,4,0,14722822,14722809
7516,7516,4,0,14722823,14722810
7516,7516,4,0,14722824,14722811
7516,7516,4,0,14722825,14722812
7516,7516,4,0,14722826,14722813
7516,7516,4,0,14722827,14722814
7516,7516,4,0,14722828,14722815
7516,7516,4,0,14722829,14722816
7516,7516,4,0,14722830,14722817
7516,7516,4,0,14722831,14722818
7516,7516,4,0,14722832,14722819
7516,7516,4,0,14723048,14723045
7516,7516,4,0,14723049,14723046
7516,7516,4,0,14723050,14723047
7516,7516,4,0,14723051,14723037
7516,7516,4,0,14723052,14723038
7516,7516,4,0,14723053,14723039
7516,7516,4,0,14723054,14723041
7516,7516,4,0,14723055,14723044
7516,7516,4,0,14723056,14723035
7516,7516,4,0,14723057,14723036
7516,7516,4,0,14723058,14723040
7516,7516,4,0,14723059,14723042
7516,7516,4,0,14723060,14723043
7516,7516,4,0,14723073,14723072
7516,7516,4,0,14723074,14723061
7516,7516,4,0,14723075,14723063
7516,7516,4,0,14723076,14723065
7516,7516,4,0,14723077,14723066
7516,7516,4,0,14723078,14723064
7516,7516,4,0,14723079,14723067
7516,7516,4,0,14723080,14723068
7516,7516,4,0,14723081,14723069
7516,7516,4,0,14723082,14723070
7516,7516,4,0,14723083,14723071
7516,7516,4,0,14723084,14723062
7516,7516,4,0,14723096,14723089
7516,7516,4,0,14723097,14723093
7516,7516,4,0,14723098,14723094
7516,7516,4,0,14723099,14723095
7516,7516,4,0,14723100,14723090
7516,7516,4,0,14723101,14723086
7516,7516,4,0,14723102,14723088
7516,7516,4,0,14723103,14723085
7516,7516,4,0,14723104,14723087
7516,7516,4,0,14723105,14723091
7516,7516,4,0,14723106,14723092
7525,11206,0,240,,
7525,7525,0,240,,
7525,7563,0,240,,
7544,7544,4,0,14722845,14722833
7544,7544,4,0,14722846,14722834
7544,7544,4,0,14722847,14722835
7544,7544,4,0,14722848,14722836
7544,7544,4,0,14722849,14722837
7544,7544,4,0,14722850,14722838
7544,7544,4,0,14722851,14722839
7544,7544,4,0,14722852,14722840
7544,7544,4,0,14722853,14722841
7544,7544,4,0,14722854,14722842
7544,7544,4,0,14722855,14722843
7544,7544,4,0,14722856,14722844
7572,7572,4,0,14722862,14722857
7572,7572,4,0,14722863,14722858
7572,7572,4,0,14722864,14722859
7572,7572,4,0,14722865,14722860
7572,7572,4,0,14722866,14722861
7572,7572,4,0,14723130,14723117
7572,7572,4,0,14723131,14723118
7572,7572,4,0,14723132,14723123
7572,7572,4,0,14723133,14723124
7572,7572,4,0,14723134,14723125
7572,7572,4,0,14723135,14723107
7572,7572,4,0,14723136,14723126
7572,7572,4,0,14723137,14723127
7572,7572,4,0,14723138,14723108
7572,7572,4,0,14723139,14723109
7572,7572,4,0,14723140,14723110
7572,7572,4,0,14723141,14723111
7572,7572,4,0,14723142,14723121
7572,7572,4,0,14723143,14723114
7572,7572,4,0,14723144,14723115
7572,7572,4,0,14723145,14723116
7572,7572,4,0,14723146,14723119
7572,7572,4,0,14723147,14723120
7572,7572,4,0,14723148,14723122
7572,7572,4,0,14723149,14723112
7572,7572,4,0,14723150,14723113
7572,7572,4,0,14723151,14723128
7572,7572,4,0,14723152,14723129
7572,7572,4,0,14723174,14723173
7572,7572,4,0,14723175,14723160
7572,7572,4,0,14723176,14723161
7572,7572,4,0,14723177,14723163
7572,7572,4,0,14723178,14723162
7572,7572,4,0,14723179,14723164
7572,7572,4,0,14723180,14723165
7572,7572,4,0,14723181,14723166
7572,7572,4,0,14723182,14723167
7572,7572,4,0,14723183,14723168
7572,7572,4,0,14723184,14723169
7572,7572,4,0,14723185,14723170
7572,7572,4,0,14723186,14723171
7572,7572,4,0,14723187,14723172
7572,7572,4,0,14723188,14723153
7572,7572,4,0,14723189,14723154
7572,7572,4,0,14723190,14723155
7572,7572,4,0,14723191,14723156
7572,7572,4,0,14723192,14723157
7572,7572,4,0,14723193,14723158
7572,7572,4,0,14723194,14723159
7572,7572,4,0,14723211,14723208
7572,7572,4,0,14723212,14723209
7572,7572,4,0,14723213,14723210
7572,7572,4,0,14723214,14723195
7572,7572,4,0,14723215,14723196
7572,7572,4,0,14723216,14723197
7572,7572,4,0,14723217,14723198
7572,7572,4,0,14723218,14723199
7572,7572,4,0,14723219,14723200
7572,7572,4,0,14723220,14723201
7572,7572,4,0,14723221,14723202
7572,7572,4,0,14723222,14723203
7572,7572,4,0,14723223,14723204
7572,7572,4,0,14723224,14723205
7572,7572,4,0,14723225,14723206
7572,7572,4,0,14723226,14723207
7572,7572,4,0,14741008,14741009
7576,7629,0,240,,
758,1980,0,240,,
758,2054,0,240,,
7591,5216,2,120,,
7591,6727,0,240,,
7591,6736,2,120,,
7591,7468,2,120,,
7591,7469,2,120,,
7591,7591,2,120,,
7591,7635,0,240,,
76,12375,2,420,,
76,12681,2,300,,
76,12948,2,480,,
76,76,0,240,,
76,8040,2,420,,
76,8535,2,360,,
76,9307,0,240,,
7602,7602,4,0,14722873,14722867
7602,7602,4,0,14722874,14722868
7602,7602,4,0,14722875,14722869
7602,7602,4,0,14722876,14722870
7602,7602,4,0,14722877,14722871
7602,7602,4,0,14722878,14722872
761,12669,2,300,,
761,12672,0,240,,
761,195,2,300,,
761,811,0,240,,
7622,7622,4,0,14723230,14723260
7622,7622,4,0,14723232,14723262
7622,7622,4,0,14723233,14723266
7622,7622,4,0,14723235,14723264
7622,7622,4,0,14723238,14723268
7622,7622,4,0,14723240,14723250
7622,7622,4,0,14723242,14723252
7622,7622,4,0,14723243,14723258
7622,7622,4,0,14723245,14723254
7622,7622,4,0,14723247,14723270
7622,7622,4,0,14723248,14723271
7622,7622,4,0,14723274,14723305
7622,7622,4,0,14723276,14723307
7622,7622,4,0,14723278,14723309
7622,7622,4,0,14723281,14723313
7622,7622,4,0,14723283,14723295
7622,7622,4,0,14723285,14723297
7622,7622,4,0,14723287,14723298
7622,7622,4,0,14723289,14723300
7622,7622,4,0,14723291,14723302
7622,7622,4,0,14723293,14723311
7635,5216,0,240,,
7635,6727,2,120,,
7635,6736,0,240,,
7635,7468,0,240,,
7635,7469,0,240,,
7635,7591,0,240,,
7635,7635,0,240,,
7639,10914,0,240,,
7639,5148,0,240,,
7639,5252,0,240,,
7639,5890,0,240,,
7639,6458,0,240,,
7639,7639,0,240,,
7643,12234,0,240,,
7643,12647,0,240,,
7643,3053,0,240,,
7643,3067,0,240,,
7643,3195,0,240,,
7643,3394,0,240,,
7643,3533,0,240,,
7643,3769,0,240,,
7643,3904,0,240,,
7643,3906,0,240,,
7643,3927,0,240,,
7643,8032,2,120,,
7644,12043,2,360,,
7649,7649,0,240,,
7650,11559,2,360,,
7650,7650,0,240,,
7650,7736,2,300,,
7650,8023,0,240,,
7650,8030,0,240,,
7652,7652,0,240,,
7656,10277,2,300,,
7656,7729,2,300,,
7658,12498,0,240,,
7658,7743,0,240,,
7658,7827,0,240,,
7658,8024,2,120,,
7658,8029,2,120,,
7662,7828,2,300,,
7666,10299,2,420,,
7666,10310,2,420,,
7672,7714,2,300,,
7672,9652,2,300,,
7680,7680,0,240,,
7685,12444,2,300,,
7685,7685,0,240,,
7685,7703,2,300,,
7699,12921,0,240,,
77,10400,0,240,,
77,11302,2,360,,
77,11438,2,360,,
77,11526,0,240,,
77,11616,0,240,,
77,77,0,240,,
77,96,0,240,,
7703,12444,2,300,,
7703,7685,2,300,,
7707,10345,2,300,,
7719,10299,2,420,,
7719,10310,2,420,,
7727,12498,0,240,,
7727,7743,0,240,,
7727,7827,0,240,,
7727,8024,2,120,,
7727,8029,2,120,,
7732,11976,0,240,,
7732,7654,2,300,,
7732,7732,0,240,,
7736,8023,0,240,,
7736,8030,0,240,,
7737,7737,0,240,,
774,1977,0,240,,
774,2057,0,240,,
774,774,0,240,,
774,863,0,240,,
7742,3056,2,360,,
7742,3872,2,420,,
7743,12498,0,240,,
7743,7658,0,240,,
7743,7727,0,240,,
7743,7827,0,240,,
7743,8024,2,120,,
7743,8029,2,120,,
7745,12639,2,300,,
7768,12580,0,240,,
7768,7768,0,240,,
7768,7777,0,240,,
7768,8025,2,120,,
7768,8028,2,120,,
7771,7680,2,300,,
7777,8028,2,120,,
779,779,0,240,,
779,857,0,240,,
78,11438,2,360,,
78,35,2,360,,
78,77,0,240,,
78,78,0,240,,
78,8019,2,480,,
78,8035,2,540,,
78,938,2,360,,
78,95,0,240,,
7804,12639,2,300,,
782,10619,0,240,,
782,10620,2,300,,
7827,12498,0,240,,
7827,7658,0,240,,
7827,7727,0,240,,
7827,7743,0,240,,
7827,8024,2,120,,
7827,8029,2,120,,
785,1147,2,360,,
7851,12470,0,240,,
7851,7851,0,240,,
7851,7857,0,240,,
7861,12444,2,300,,
7864,11439,2,300,,
7865,12481,2,360,,
789,1533,0,240,,
789,1580,0,240,,
793,11010,0,240,,
793,11022,0,240,,
7956,7956,0,240,,
797,12134,0,240,,
797,12668,2,300,,
797,650,0,240,,
797,718,0,240,,
7979,7979,4,0,14725347,14725355
7979,7979,4,0,14725348,14725356
7979,7979,4,0,14725349,14725360
7979,7979,4,0,14725350,14725359
7979,7979,4,0,14725351,14725354
7979,7979,4,0,14725352,14725358
7979,7979,4,0,14725353,14725357
7979,7979,4,0,14725361,14725367
7979,7979,4,0,14725362,14725368
7979,7979,4,0,14725363,14725369
7979,7979,4,0,14725364,14725370
7979,7979,4,0,14725365,14725371
7979,7979,4,0,14725366,14725372
80,81,2,360,,
801,1992,0,240,,
801,2044,0,240,,
8020,11941,2,120,,
8020,11942,2,120,,
8020,11943,0,240,,
8020,12020,2,120,,
8020,12022,2,120,,
8020,12230,0,240,,
8020,12231,0,240,,
8020,12332,2,120,,
8021,11229,2,120,,
8021,12235,0,240,,
8021,12647,2,120,,
8021,3053,2,60,,
8021,3067,2,120,,
8021,3195,2,120,,
8021,3204,0,240,,
8021,3334,2,120,,
8021,3394,2,120,,
8021,3533,0,240,,
8021,3769,2,120,,
8021,3904,2,120,,
8021,3906,2,120,,
8021,3927,2,120,,
8021,7643,2,120,,
8022,3385,2,120,,
8022,3478,2,120,,
8022,3806,2,120,,
8022,3822,2,120,,
8023,11559,2,120,,
8023,7650,0,240,,
8024,12498,2,120,,
8024,7658,2,120,,
8024,7727,2,120,,
8024,7743,2,60,,
8024,7827,0,240,,
8025,12580,2,120,,
8025,7768,2,120,,
8025,7777,2,120,,
8028,12580,2,120,,
8028,7768,2,120,,
8028,7777,2,120,,
8029,12498,2,120,,
8029,7658,2,120,,
8029,7727,2,120,,
8029,7743,2,120,,
8029,7827,0,240,,
8030,11559,2,120,,
8030,7650,0,240,,
8030,7736,2,120,,
8031,3385,2,120,,
8031,3478,2,120,,
8031,3728,2,600,,
8031,3779,2,120,,
8031,3806,2,120,,
8031,3816,2,120,,
8031,3822,2,120,,
8032,11229,2,120,,
8032,12234,0,240,,
8032,12235,0,240,,
8032,12647,2,120,,
8032,3053,2,60,,
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8058,6468,2,360,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8076,96,2,420,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,13043,2,300,,
811,761,0,240,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8366,12946,0,240,,
8366,12947,0,240,,
8367,12946,0,240,,
8367,12947,0,240,,
8368,12946,2,360,,
8368,12947,2,360,,
8381,6683,2,360,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14692780,14692906
8396,8396,4,0,14692781,14692886
8396,8396,4,0,14692782,14692902
8396,8396,4,0,14692783,14692884
8396,8396,4,0,14692784,14692893
8396,8396,4,0,14692785,14692887
8396,8396,4,0,14692786,14692900
8396,8396,4,0,14692787,14692889
8396,8396,4,0,14692788,14692888
8396,8396,4,0,14692789,14692896
8396,8396,4,0,14692790,14692895
8396,8396,4,0,14692791,14692885
8396,8396,4,0,14692792,14692894
8396,8396,4,0,14692793,14692890
8396,8396,4,0,14692794,14692891
8396,8396,4,0,14692795,14692904
8396,8396,4,0,14692796,14692903
8396,8396,4,0,14692797,14692897
8396,8396,4,0,14692798,14692898
8396,8396,4,0,14692799,14692899
8396,8396,4,0,14692800,14692892
8396,8396,4,0,14692801,14692905
8396,8396,4,0,14692802,14692901
8396,8396,4,0,14692826,14692943
8396,8396,4,0,14692827,14692931
8396,8396,4,0,14692828,14692932
8396,8396,4,0,14692829,14692933
8396,8396,4,0,14692830,14692935
8396,8396,4,0,14692831,14692937
